Keuwl Accelerometer Data File
2021-04-23 02-18-31

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
8.5195837,0.019769,0.091280,0.978455,0.982903,5.452514,77.779755
8.5215836,0.019769,0.092989,0.974550,0.979176,5.571512,77.997704
8.5235834,0.018549,0.093233,0.972110,0.976746,5.585039,78.747765
8.5255833,0.018305,0.094697,0.966740,0.971540,5.697463,79.059715
8.5275822,0.016840,0.094453,0.960151,0.964932,5.706297,79.890701
8.5295820,0.014888,0.094697,0.957222,0.962010,5.718786,81.065292
8.5315819,0.013912,0.096161,0.951364,0.956313,5.831396,81.768127
8.5335817,0.010495,0.099090,0.945018,0.950257,6.019136,83.954269
8.5355816,0.008786,0.099822,0.942334,0.947647,6.070086,84.969818
8.5375814,0.005125,0.099090,0.937941,0.943174,6.038711,87.039063
8.5395813,0.003905,0.100799,0.937208,0.942622,6.143248,87.781418
8.5415812,0.000976,0.101775,0.932327,0.937866,6.230172,89.450417
8.5435801,-0.001953,0.101043,0.927690,0.933178,6.217225,91.107025
8.5455799,-0.002197,0.100311,0.926714,0.932129,6.179300,91.254448
8.5475798,-0.006102,0.098358,0.925005,0.930240,6.081185,93.549782
8.5495796,-0.010251,0.098114,0.920612,0.925882,6.116191,95.964485
8.5515795,-0.011715,0.097382,0.917927,0.923153,6.099147,96.859756
8.5535793,-0.018061,0.097138,0.907433,0.912796,6.213944,100.532715
8.5555792,-0.018061,0.097138,0.907433,0.912796,6.213944,100.532715
8.5575781,-0.020745,0.099334,0.901087,0.906783,6.425380,101.796394
8.5595779,-0.024406,0.104460,0.897670,0.904057,6.814631,103.150948
8.5615778,-0.026603,0.106656,0.894985,0.901711,7.002134,104.005386
8.5635777,-0.029532,0.111049,0.892301,0.899669,7.338075,104.892220
8.5655775,-0.032461,0.116419,0.890348,0.898514,7.730353,105.579857
8.5675774,-0.034413,0.118615,0.889860,0.898390,7.901794,106.178680
8.5695772,-0.037342,0.123009,0.887419,0.896682,8.242525,106.886787
8.5716696,-0.039294,0.124229,0.886443,0.895968,8.361846,107.552498
8.5736694,-0.040027,0.123985,0.884490,0.894035,8.379440,107.891876
8.5756693,-0.044664,0.123985,0.883270,0.893047,8.485982,109.810860
8.5776691,-0.046372,0.124473,0.882294,0.892237,8.561670,110.432831
8.5796680,-0.049789,0.121056,0.881562,0.891226,8.445642,112.356888
8.5816679,-0.052962,0.119348,0.883758,0.893352,8.404385,113.929871
8.5836678,-0.054182,0.117883,0.884979,0.894438,8.340213,114.684799
8.5856676,-0.057355,0.116175,0.887419,0.896827,8.306383,116.275436
8.5876675,-0.060284,0.113246,0.889372,0.898577,8.208295,118.027603
8.5896673,-0.062725,0.112758,0.890592,0.899891,8.243716,119.086182
8.5916672,-0.068826,0.107633,0.895229,0.904299,8.121755,122.597115
8.5936670,-0.071999,0.105436,0.897182,0.906221,8.099121,124.328011
8.5956669,-0.077124,0.098358,0.901819,0.910440,7.890782,128.100677
8.5976667,-0.083226,0.093477,0.905968,0.914572,7.865517,131.679932
8.5996666,-0.086887,0.090060,0.908897,0.917471,7.839421,133.972733
8.6016655,-0.091768,0.083226,0.915975,0.924315,7.702604,137.794647
8.6036654,-0.096406,0.075172,0.923053,0.931113,7.544364,142.054794
8.6056652,-0.098846,0.071511,0.927202,0.935194,7.495959,144.115891
8.6076651,-0.103972,0.065165,0.933303,0.941335,7.489962,147.922134
8.6096649,-0.105680,0.061748,0.937697,0.945651,7.436774,149.702438
8.6116648,-0.107144,0.054915,0.945995,0.953626,7.253093,152.863571
8.6136646,-0.107388,0.042467,0.961127,0.968040,6.851315,158.423462
8.6156645,-0.107388,0.042467,0.961127,0.968040,6.851315,158.423462
8.6176634,-0.107388,0.035389,0.971622,0.978178,6.637731,161.760590
8.6196632,-0.105436,0.030996,0.982116,0.988246,6.384787,163.617645
8.6216631,-0.103483,0.030020,0.986998,0.992862,6.230266,163.822861
8.6236629,-0.098846,0.025627,0.997981,1.003191,5.842209,165.465546
8.6256628,-0.093965,0.023186,1.007743,1.012380,5.485873,166.138977
8.6276627,-0.091768,0.018793,1.012869,1.017191,5.283794,168.426575
8.6296625,-0.087131,0.014888,1.023607,1.027417,4.935544,170.303604
8.6316624,-0.084690,0.013912,1.030441,1.034009,4.761192,170.671616
8.6336613,-0.081029,0.009274,1.042644,1.045829,4.472733,173.470459
8.6356611,-0.077613,0.006590,1.054360,1.057233,4.225124,175.146896
8.6376610,-0.074440,0.005613,1.058264,1.060894,4.035074,175.687500
8.6396608,-0.068338,0.006102,1.066075,1.068280,3.682329,174.897827
8.6416607,-0.062481,0.007322,1.074129,1.075969,3.351819,173.316132
8.6436605,-0.059796,0.007322,1.077058,1.078741,3.201368,173.018936
8.6456604,-0.053938,0.008298,1.083891,1.085264,2.882286,171.253845
8.6476603,-0.052474,0.009274,1.086332,1.087638,2.808259,169.976822
8.6496592,-0.048813,0.010739,1.090481,1.091626,2.624206,167.592575
8.6516590,-0.045640,0.013912,1.090969,1.092012,2.504209,163.048111
8.6536589,-0.044908,0.015620,1.089993,1.091029,2.497713,160.820999
8.6556587,-0.041491,0.019281,1.085844,1.086807,2.412732,155.075424
8.6576586,-0.039783,0.021966,1.082183,1.083137,2.404687,151.094833
8.6596584,-0.038806,0.023430,1.078522,1.079474,2.406803,148.877533
8.6616583,-0.037342,0.029044,1.074129,1.075170,2.521734,142.125015
8.6636572,-0.036854,0.031728,1.071200,1.072303,2.599324,139.273941
8.6656570,-0.035633,0.037098,1.062658,1.063902,2.771352,133.846558
8.6676569,-0.033193,0.044176,1.053139,1.054588,3.003483,126.920509
8.6696568,-0.032217,0.048325,1.049234,1.050840,3.168297,123.690071
8.6716566,-0.030508,0.052718,1.039472,1.041255,3.353513,120.058128
8.6736565,-0.027579,0.057599,1.027268,1.029251,3.557214,115.585732
8.6756563,-0.026115,0.060284,1.021899,1.024009,3.678445,113.422180
8.6776562,-0.022942,0.065897,1.009940,1.012347,3.952353,109.195465
8.6796560,-0.019525,0.068582,0.998225,1.000768,4.085907,105.891518
8.6816549,-0.018305,0.073463,0.991879,0.994764,4.364934,103.991447
8.6836548,-0.014400,0.078345,0.979432,0.982666,4.649621,100.414757
8.6856546,-0.011715,0.081518,0.972842,0.976321,4.838777,98.178131
8.6876545,-0.007810,0.087619,0.960151,0.964172,5.234689,95.093681
8.6896544,-0.005125,0.094697,0.946483,0.951222,5.721801,93.098038
8.6916542,-0.004393,0.096650,0.939161,0.944131,5.881666,92.602562
8.6936541,0.000976,0.101775,0.926958,0.932529,6.265944,89.450417
8.6956539,0.002441,0.107144,0.914510,0.920769,6.684043,88.695084
8.6976528,0.004393,0.109097,0.909385,0.915916,6.846447,87.694031
8.6996527,0.006102,0.113002,0.900111,0.907197,7.165904,86.909279
8.7016525,0.007322,0.115687,0.896938,0.904397,7.363966,86.378517
8.7036524,0.012935,0.119836,0.890104,0.898228,7.711721,83.839180
8.7056522,0.019281,0.121300,0.884246,0.892736,7.907853,80.968185
8.7076521,0.021722,0.123497,0.883026,0.891885,8.082135,80.024323
8.7096519,0.024406,0.125693,0.881318,0.890570,8.266289,79.011353
8.7116518,0.028312,0.127890,0.884490,0.894137,8.423826,77.517509
8.7136507,0.030264,0.128134,0.886443,0.896167,8.448129,76.710823
8.7156506,0.034169,0.130819,0.889616,0.899832,8.641930,75.361725
8.7176504,0.035878,0.130331,0.891324,0.901517,8.623774,74.608788
8.7196503,0.038562,0.128622,0.897182,0.907175,8.512093,73.310730
8.7216501,0.039050,0.128622,0.904992,0.914920,8.448408,73.111427
8.7236500,0.038806,0.127890,0.907189,0.916980,8.380589,73.120361
8.7256498,0.041491,0.125937,0.912070,0.921658,8.271655,71.765152
8.7276497,0.044908,0.124229,0.921344,0.930766,8.159137,70.125427
8.7296486,0.045396,0.123985,0.925249,0.934622,8.121344,69.890213
8.7316484,0.047349,0.125449,0.932327,0.941920,8.184149,69.321892
8.7336483,0.047837,0.121300,0.938429,0.947444,7.910434,68.477402
8.7356482,0.047349,0.119836,0.943554,0.952311,7.776147,68.440430
8.7376480,0.045152,0.119592,0.950876,0.959430,7.656681,69.315918
8.7396479,0.043688,0.119104,0.953317,0.961721,7.580123,69.856796
8.7416477,0.043199,0.119104,0.960639,0.968957,7.513191,70.064041
8.7436476,0.039783,0.118371,0.965520,0.973562,7.369559,71.423409
8.7456465,0.037342,0.117639,0.967961,0.975798,7.266497,72.389137
8.7476463,0.032949,0.115443,0.972354,0.979737,7.038459,74.070602
8.7496462,0.029776,0.113978,0.976747,0.983825,6.877089,75.359154
8.7516460,0.027823,0.112514,0.979188,0.986023,6.750494,76.110069
8.7536459,0.023918,0.110073,0.981872,0.988312,6.544456,77.740501
8.7556458,0.021722,0.109097,0.982849,0.989123,6.457252,78.739372
8.7576466,0.018061,0.106168,0.983825,0.989702,6.246953,80.345551
8.7596445,0.017817,0.103727,0.984557,0.990166,6.101590,80.253716
8.7616444,0.017573,0.103483,0.986265,0.991835,6.074928,80.362465
8.7636442,0.015864,0.103239,0.987730,0.993237,6.036503,81.264015
8.7656450,0.012203,0.103239,0.987242,0.992700,6.011152,83.258728
8.7676449,0.012447,0.104216,0.986998,0.992562,6.069957,83.188972
8.7696447,0.010251,0.104704,0.985533,0.991132,6.093133,84.408440
8.7716446,0.008786,0.104704,0.985289,0.990876,6.087050,85.203201
8.7736444,0.007566,0.104948,0.982849,0.988465,6.110611,85.876511
8.7756443,0.005613,0.105436,0.981628,0.987290,6.139226,86.952408
8.7776432,0.004393,0.105924,0.980652,0.986366,6.170092,87.625038
8.7796431,0.001220,0.105192,0.980408,0.986036,6.124455,89.335342
8.7816429,-0.001953,0.104216,0.980652,0.986176,6.067211,91.073334
8.7836428,-0.004393,0.104948,0.981628,0.987232,6.107723,92.397026
8.7856426,-0.008054,0.104460,0.983093,0.988660,6.083119,94.408943
8.7876425,-0.011227,0.103483,0.983825,0.989316,6.039555,96.191833
8.7896423,-0.014156,0.102263,0.984069,0.989469,5.988968,97.881073
8.7916422,-0.019525,0.101775,0.986510,0.991938,5.996819,100.860046
8.7936411,-0.022698,0.101531,0.991391,0.996835,5.990736,102.601700
8.7956409,-0.024162,0.100799,0.993343,0.998737,5.957168,103.479988
8.7976408,-0.028067,0.101043,0.993831,0.999349,6.023499,105.524109
8.7996407,-0.029044,0.100799,0.994320,0.999838,6.022360,106.073570
8.8016405,-0.030752,0.100555,0.996272,1.001806,6.025028,107.004951
8.8036404,-0.031972,0.101043,0.999933,1.005534,6.050095,107.558678
8.8056402,-0.031728,0.100311,1.000421,1.005938,6.003418,107.552254
8.8076401,-0.032461,0.101287,1.003350,1.008972,6.051066,107.769714
8.8096390,-0.033437,0.101775,1.002862,1.008567,6.097283,108.187271
8.8116388,-0.032949,0.101287,1.004082,1.009716,6.055212,108.019768
8.8136387,-0.031972,0.103727,1.005058,1.010903,6.163861,107.131142
8.8156385,-0.031240,0.103972,1.006035,1.011875,6.159057,106.723915
8.8176384,-0.032705,0.104216,1.007499,1.013403,6.187511,107.422760
8.8196383,-0.032705,0.103239,1.008719,1.014516,6.127783,107.577415
8.8216381,-0.031484,0.102507,1.009940,1.015617,6.060843,107.073967
8.8236370,-0.030996,0.102995,1.009940,1.015651,6.079057,106.749054
8.8256369,-0.031240,0.102995,1.009940,1.015658,6.083055,106.873466
8.8276367,-0.031240,0.102995,1.011404,1.017115,6.074315,106.873466
8.8296366,-0.031240,0.104216,1.010184,1.016026,6.147077,106.686935
8.8316364,-0.030752,0.104704,1.009940,1.015818,6.167009,106.367844
8.8336363,-0.029044,0.105924,1.009452,1.015409,6.209683,105.333282
8.8356361,-0.027335,0.106656,1.010916,1.016894,6.215837,104.375084
8.8376360,-0.027579,0.107877,1.012625,1.018728,6.274918,104.340843
8.8396358,-0.027823,0.109097,1.012869,1.019107,6.342854,104.307358
8.8416348,-0.026359,0.110561,1.011892,1.018256,6.408849,103.409592
8.8436346,-0.025139,0.111782,1.011892,1.018358,6.459893,102.674431
8.8456345,-0.024895,0.114222,1.013113,1.019835,6.582252,102.295265
8.8476343,-0.024162,0.115443,1.014089,1.020925,6.633977,101.821487
8.8496342,-0.020990,0.118127,1.015553,1.022616,6.737728,100.075500
8.8516340,-0.020013,0.120324,1.014577,1.021883,6.855436,99.443474
8.8536339,-0.020013,0.122520,1.014821,1.022386,6.974458,99.277138
8.8556337,-0.020013,0.123985,1.015065,1.022805,7.053159,99.169441
8.8576336,-0.019037,0.125205,1.013601,1.021482,7.121912,98.645424
8.8596334,-0.017817,0.126914,1.014577,1.022639,7.199309,97.991226
8.8616333,-0.018549,0.128866,1.013357,1.021686,7.321184,98.190865
8.8636332,-0.019037,0.128378,1.012136,1.020423,7.306939,98.434868
8.8656321,-0.020501,0.130575,1.010672,1.019278,7.450745,98.923126
8.8676319,-0.021722,0.131551,1.005058,1.013864,7.556787,99.376114
8.8696318,-0.022454,0.132527,1.001886,1.010862,7.641338,99.616249
8.8716316,-0.023186,0.133259,0.995296,1.004445,7.739108,99.870239
8.8736315,-0.023430,0.133747,0.991635,1.000888,7.797018,99.936386
8.8756313,-0.023674,0.133992,0.990170,0.999476,7.824459,100.019890
8.8776312,-0.022698,0.136676,0.985777,0.995466,8.000351,99.429138
8.8796310,-0.019525,0.137408,0.982360,0.992116,8.041591,98.087357
8.8816309,-0.017573,0.138629,0.982360,0.992249,8.095848,97.224312
8.8836308,-0.013179,0.140093,0.979676,0.989729,8.173538,95.374374
8.8856297,-0.012935,0.141558,0.979188,0.989451,8.259850,95.221146
8.8876295,-0.011227,0.143754,0.979188,0.989747,8.376979,94.465645
8.8896294,-0.009030,0.144974,0.978455,0.989179,8.444107,93.564323
8.8916292,-0.008786,0.144974,0.978699,0.989418,8.441175,93.468231
8.8936291,-0.007322,0.145707,0.977723,0.988548,8.486745,92.876762
8.8956289,-0.006834,0.147415,0.977967,0.989039,8.581100,92.654198
8.8976288,-0.006102,0.148879,0.978211,0.989495,8.660909,92.346878
8.8996286,-0.008054,0.151320,0.981384,0.993014,8.777649,93.046738
8.9016285,-0.008786,0.151564,0.982116,0.993781,8.787423,93.317780
8.9036274,-0.009519,0.150832,0.983337,0.994883,8.737589,93.610962
8.9056273,-0.011227,0.152052,0.985777,0.997498,8.792049,94.222847
8.9076271,-0.012203,0.152784,0.987730,0.999551,8.820536,94.566643
8.9096270,-0.015132,0.149856,0.993343,1.004697,8.621905,95.766022
8.9116268,-0.014888,0.148147,0.996760,1.007820,8.495858,95.738632
8.9136267,-0.018793,0.146195,1.001153,1.011946,8.375385,97.325066
8.9156265,-0.019769,0.144730,1.003106,1.013686,8.285294,97.778099
8.9176264,-0.020501,0.143754,1.006279,1.016702,8.211261,98.116486
8.9196253,-0.020990,0.142534,1.010184,1.020406,8.116725,98.377182
8.9216251,-0.020745,0.141313,1.012380,1.022406,8.030402,98.351639
8.9236250,-0.019525,0.140337,1.014089,1.023939,7.953915,97.920738
8.9256248,-0.018793,0.139117,1.017506,1.027144,7.855254,97.693382
8.9276247,-0.020745,0.139605,1.020923,1.030632,7.871006,98.452377
8.9296246,-0.020990,0.139117,1.022143,1.031780,7.837167,98.579910
8.9316244,-0.022454,0.138385,1.023119,1.032680,7.802479,99.216347
8.9336243,-0.021722,0.139361,1.024584,1.034246,7.838019,98.859230
8.9356232,-0.020990,0.139361,1.024340,1.033989,7.833810,98.565109
8.9376230,-0.020501,0.141313,1.023851,1.033761,7.939612,98.254745
8.9396229,-0.020745,0.141069,1.024584,1.034458,7.922708,98.365883
8.9416227,-0.021478,0.143998,1.024584,1.034876,8.087478,98.483269
8.9436226,-0.020501,0.144974,1.024096,1.034509,8.136535,98.049065
8.9456224,-0.021722,0.143998,1.023363,1.033673,8.098976,98.578247
8.9476223,-0.021722,0.146195,1.024340,1.034948,8.210423,98.451233
8.9496222,-0.019769,0.148391,1.023363,1.034255,8.322442,97.588470
8.9516211,-0.017817,0.149856,1.021899,1.032982,8.400576,96.780212
8.9536209,-0.018305,0.149612,1.016529,1.027643,8.434147,96.975418
8.9556208,-0.018793,0.149612,1.014333,1.025479,8.455495,97.159523
8.9576206,-0.017817,0.149368,1.010916,1.022047,8.463620,96.802162
8.9596205,-0.014644,0.148879,1.006035,1.017097,8.457910,95.617584
8.9616203,-0.013424,0.148391,1.004814,1.015801,8.434543,95.168938
8.9636202,-0.011227,0.147903,1.001642,1.012565,8.423476,94.340858
8.9656200,-0.011959,0.146927,1.001397,1.012189,8.374189,94.653351
8.9676189,-0.012447,0.146927,1.003350,1.014127,8.360366,94.842400
8.9696188,-0.012447,0.145463,1.003838,1.014399,8.274859,94.890915
8.9716187,-0.012691,0.145219,1.003106,1.013642,8.268403,94.994675
8.9736185,-0.015864,0.142534,1.006035,1.016205,8.113071,96.350960
8.9756184,-0.016840,0.140337,1.006279,1.016157,7.995589,96.842773
8.9776182,-0.016596,0.137408,1.007743,1.017203,7.820269,96.886909
8.9796190,-0.019769,0.134724,1.010916,1.020045,7.671380,98.347954
8.9816189,-0.021234,0.131795,1.013601,1.022354,7.502867,99.152336
8.9836168,-0.021966,0.130331,1.015065,1.023634,7.418599,99.566689
8.9856167,-0.023430,0.128622,1.018970,1.027323,7.311395,100.323982
8.9876175,-0.025139,0.127890,1.025072,1.033325,7.246273,101.120560
8.9896173,-0.025627,0.127402,1.028733,1.036908,7.199690,101.373245
8.9916172,-0.027335,0.125449,1.035323,1.043253,7.069272,102.292542
8.9936171,-0.028067,0.123985,1.041180,1.048912,6.961001,102.755508
8.9956169,-0.029776,0.123741,1.044353,1.052080,6.948253,103.529922
8.9976168,-0.033681,0.124229,1.048258,1.056131,7.000201,105.169357
8.9996157,-0.035145,0.123741,1.051431,1.059270,6.975077,105.855804
9.0016155,-0.035389,0.124717,1.058264,1.066176,6.984098,105.841682
9.0036154,-0.037830,0.121544,1.063390,1.070982,6.826220,107.288490
9.0056152,-0.040027,0.120568,1.066075,1.073617,6.795609,108.365326
9.0076151,-0.044176,0.119836,1.067783,1.075394,6.820816,110.235672
9.0096149,-0.046128,0.119348,1.068027,1.075664,6.831591,111.131668
9.0116148,-0.048813,0.120324,1.070956,1.078799,6.913046,112.081390
9.0136147,-0.052962,0.121788,1.072664,1.080854,7.057830,113.502762
9.0156136,-0.055403,0.122032,1.074373,1.082700,7.110499,114.418045
9.0176134,-0.058576,0.123985,1.074373,1.083088,7.273514,115.287971
9.0196133,-0.059552,0.129598,1.071688,1.081137,7.580667,114.679268
9.0216131,-0.060040,0.132527,1.071200,1.081035,7.734744,114.372360
9.0236130,-0.061016,0.138629,1.067539,1.078230,8.075258,113.756256
9.0256128,-0.058331,0.144242,1.065831,1.077127,8.305413,112.018372
9.0276127,-0.056623,0.156201,1.060705,1.073639,8.902408,109.925583
9.0296125,-0.053450,0.167428,1.053383,1.067945,9.472349,107.705261
9.0316114,-0.051986,0.174018,1.048014,1.063634,9.831493,106.632874
9.0336113,-0.045884,0.195252,1.033126,1.052415,10.986699,103.224548
9.0356112,-0.044176,0.200133,1.026536,1.046796,11.290775,102.447403
9.0376110,-0.042955,0.203794,1.020679,1.041711,11.533004,101.902489
9.0396109,-0.039538,0.209408,1.010184,1.032418,11.912408,100.692215
9.0416107,-0.039294,0.213557,1.002618,1.025862,12.220097,100.425812
9.0436106,-0.039538,0.212824,0.998713,1.021902,12.229386,100.524414
9.0456104,-0.038074,0.212092,0.993099,1.016208,12.242261,100.177147
9.0476093,-0.037586,0.209652,0.991879,1.014490,12.119544,100.163910
9.0496092,-0.038074,0.202330,0.991391,1.012543,11.731780,100.657211
9.0516090,-0.040271,0.193543,0.993099,1.012584,11.258250,101.753860
9.0536089,-0.041979,0.189150,0.995296,1.013979,11.015887,102.513153
9.0556087,-0.043932,0.179876,1.003350,1.020292,10.456000,103.724861
9.0576086,-0.045152,0.169137,1.014089,1.029088,9.794303,104.946854
9.0596085,-0.046372,0.163279,1.020923,1.034937,9.439547,105.854866
9.0616083,-0.043444,0.153761,1.036787,1.049026,8.760983,105.777092
9.0636072,-0.041491,0.150100,1.045329,1.056865,8.473360,105.452011
9.0656071,-0.035389,0.142534,1.059729,1.069857,7.890010,103.943871
9.0676069,-0.028800,0.138141,1.071200,1.080454,7.504462,101.776375
9.0696068,-0.025139,0.135700,1.076325,1.085137,7.306725,100.495163
9.0716066,-0.019525,0.129842,1.090725,1.098600,6.864300,98.551826
9.0736065,-0.012935,0.124473,1.108786,1.115826,6.439433,95.932968
9.0756063,-0.010739,0.122032,1.118793,1.125480,6.248805,95.029076
9.0776062,-0.005369,0.115199,1.139294,1.145116,5.780046,92.668633
9.0796051,-0.002441,0.110317,1.148324,1.153614,5.488801,91.267403
9.0816050,-0.003661,0.100067,1.165897,1.170189,4.908838,92.095253
9.0836048,-0.005858,0.090304,1.182249,1.185708,4.377077,93.711281
9.0856047,-0.005613,0.084446,1.189327,1.192335,4.070300,93.803085
9.0876045,-0.007078,0.073708,1.203239,1.205515,3.521477,95.485092
9.0896044,-0.008054,0.062236,1.216174,1.217793,2.953864,97.373764
9.0916042,-0.008054,0.056379,1.222032,1.223358,2.668218,98.130104
9.0936031,-0.008542,0.039294,1.241801,1.242452,1.854669,102.264771
9.0956030,-0.009274,0.033681,1.247903,1.248392,1.603521,105.395546
9.0976028,-0.010739,0.028312,1.253028,1.253394,1.384374,110.772255
9.0996027,-0.010983,0.016108,1.265231,1.265382,0.882709,124.286873
9.1016026,-0.011227,0.011959,1.272065,1.272171,0.738605,133.191254
9.1036024,-0.012447,0.004393,1.280851,1.280920,0.590829,160.559967
9.1056023,-0.015376,-0.001953,1.285489,1.285582,0.690972,187.236923
9.1076021,-0.015376,-0.004637,1.285977,1.286077,0.715458,196.782639
9.1096020,-0.013912,-0.008298,1.286221,1.286323,0.721721,210.815704
9.1116009,-0.012203,-0.009519,1.282072,1.282165,0.691821,217.954239
9.1136007,-0.011227,-0.008054,1.277923,1.277997,0.619604,215.655334
9.1156006,-0.008298,-0.002929,1.267672,1.267703,0.397621,199.440033
9.1176004,-0.007078,-0.000488,1.260838,1.260858,0.322034,183.945190
