ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Accuracy ( m),Time since start in ms 
0.035914,0.076617,9.854836,0.001021,0.000716,0.003079,-18.9,4.08,2.76,78.1805,-0.423,-0.1996,55.814102,37.500412,208.2,20.585,14161
0.035914,0.076617,9.854836,-0.001422,0.000716,2.5E-05,-19.62,3.24,3.42,78.1805,-0.423,-0.1996,55.814102,37.500412,208.2,20.585,14171
0.011971,0.086194,9.847652,-0.001422,-0.000506,-0.000586,-19.62,3.24,3.42,78.1805,-0.423,-0.1996,55.814102,37.500412,208.2,20.585,14181
0.047885,0.055068,9.852441,0.000411,0.000716,0.003079,-20.04,3.06,3.54,81.5573,-0.4268,-0.2018,55.814102,37.500412,208.2,20.585,14190
0.040703,0.0838,9.866806,0.001021,-0.000506,-0.000586,-20.28,3.06,3.84,81.5573,-0.4268,-0.2018,55.814102,37.500412,208.2,20.585,14201
0.040703,0.0838,9.866806,-0.002033,-0.000506,0.000636,-20.28,3.06,3.84,81.5573,-0.4268,-0.2018,55.814102,37.500412,208.2,20.585,14210
0.062251,0.079011,9.847652,0.001021,0.000716,2.5E-05,-20.88,2.22,4.68,81.5573,-0.4268,-0.2018,55.814102,37.500412,208.2,20.585,14221
0.052674,0.059857,9.862018,0.001632,0.001938,2.5E-05,-20.88,2.22,4.68,81.5573,-0.4268,-0.2018,55.814102,37.500412,208.2,20.585,14230
0.05028,0.074223,9.847652,0.001632,-0.000506,0.001247,-21.24,2.4,4.62,84.6638,-0.4285,-0.1959,55.814102,37.500412,208.2,20.585,14241
0.028731,0.069434,9.852441,-0.000811,-0.001117,-0.001808,-21,2.22,4.38,84.6638,-0.4285,-0.1959,55.814102,37.500412,208.2,20.585,14251
0.028731,0.069434,9.852441,-0.002033,-0.000506,0.001858,-21,2.22,4.38,84.6638,-0.4285,-0.1959,55.814102,37.500412,208.2,20.585,14261
0.014366,0.088588,9.862018,-0.002033,-0.006614,-0.001197,-21.9,1.92,4.38,84.6638,-0.4285,-0.1959,55.814102,37.500412,208.2,20.585,14271
0.028731,0.081405,9.862018,0.002243,-0.001728,2.5E-05,-21.9,1.92,4.38,84.6638,-0.4285,-0.1959,55.814102,37.500412,208.2,20.585,14280
0.038308,0.071828,9.833286,-0.0002,0.001938,0.001858,-21.9,2.52,4.86,82.3344,-0.425,-0.2002,55.814102,37.500412,208.2,20.585,14291
0.052674,0.071828,9.818921,-0.0002,0.000105,-0.001197,-21.48,2.16,4.26,82.3344,-0.425,-0.2002,55.814102,37.500412,208.2,20.585,14300
0.052674,0.071828,9.818921,0.001021,0.002549,0.000636,-21.48,2.16,4.26,82.3344,-0.425,-0.2002,55.814102,37.500412,208.2,20.585,14311
0.047885,0.079011,9.850046,0.001021,-0.002338,0.000636,-21.12,1.98,4.08,82.3344,-0.425,-0.2002,55.814102,37.500412,208.2,20.585,14321
0.03352,0.055068,9.859624,-0.001422,0.000105,0.002469,-21.12,1.98,4.08,82.3344,-0.425,-0.2002,55.814102,37.500412,208.2,20.585,14330
0.047885,0.081405,9.859624,-0.002644,-0.001117,-0.001197,-20.64,2.28,3.9,84.6419,-0.4237,-0.2013,55.814102,37.500412,208.2,20.585,14340
0.019154,0.069434,9.854836,-0.000811,-0.001117,0.001247,-20.64,2.28,3.9,84.6419,-0.4237,-0.2013,55.814102,37.500412,208.2,20.585,14351
0.019154,0.069434,9.854836,-0.000811,-0.001117,0.001247,-19.86,2.34,4.8,84.6419,-0.4237,-0.2013,55.814102,37.500412,208.2,20.585,14361
0.035914,0.086194,9.857229,0.001632,0.000105,-0.000586,-19.86,2.34,4.8,84.6419,-0.4237,-0.2013,55.814102,37.500412,208.2,20.585,14371
0.031126,0.076617,9.862018,-0.000811,-0.001117,0.001247,-18.36,2.1,4.38,83.7559,-0.4214,-0.2047,55.814102,37.500412,208.2,20.585,14381
0.031126,0.06704,9.857229,-0.000811,0.001938,0.000636,-18.36,2.1,4.38,83.7559,-0.4214,-0.2047,55.814102,37.500412,208.2,20.585,14391
0.031126,0.06704,9.857229,-0.001422,-0.000506,0.000636,-17.28,1.8,3.96,83.7559,-0.4214,-0.2047,55.814102,37.500412,208.2,20.585,14401
0.028731,0.059857,9.854836,0.000411,-0.001728,-0.001808,-17.28,1.8,3.96,83.7559,-0.4214,-0.2047,55.814102,37.500412,208.2,20.585,14411
0.05028,0.081405,9.828498,0.000411,0.000716,0.000636,-15.9,1.86,4.38,82.9833,-0.4208,-0.1985,55.814102,37.500412,208.2,20.585,14421
0.05028,0.064645,9.852441,-0.0002,-0.000506,2.5E-05,-15.9,1.86,4.38,82.9833,-0.4208,-0.1985,55.814102,37.500412,208.2,20.585,14431
0.028731,0.088588,9.876384,0.000411,-0.002949,-0.001197,-12.78,2.22,2.82,82.9833,-0.4208,-0.1985,55.814102,37.500412,208.2,20.585,14441
0.038308,0.081405,9.859624,0.004687,-0.002338,0.000636,-10.38,2.52,2.16,82.9833,-0.4208,-0.1985,55.814102,37.500412,208.2,20.585,14451
0.038308,0.081405,9.859624,-0.0002,-0.002949,2.5E-05,-10.38,2.52,2.16,82.9833,-0.4208,-0.1985,55.814102,37.500412,208.2,20.585,14460
0.047885,0.0838,9.838076,0.001021,-0.001728,2.5E-05,-4.44,1.92,0.6,63.5387,-0.4242,-0.1952,55.814102,37.500412,208.2,20.585,14470
0.03352,0.071828,9.850046,0.001021,0.000716,2.5E-05,-4.44,1.92,0.6,63.5387,-0.4242,-0.1952,55.814102,37.500412,208.2,20.585,14481
0.03352,0.071828,9.850046,0.000411,0.002549,-0.001808,2.52,1.14,-1.38,63.5387,-0.4242,-0.1952,55.814102,37.500412,208.2,20.585,14491
0.040703,0.086194,9.866806,0.000411,0.002549,-0.001808,2.52,1.14,-1.38,63.5387,-0.4242,-0.1952,55.814102,37.500412,208.2,20.585,14501
0.038308,0.079011,9.907509,-0.002644,-0.001728,2.5E-05,12.66,-1.26,-2.88,265.7008,-0.4245,-0.1974,55.814102,37.500412,208.2,20.585,14511
0.045491,0.071828,9.888355,-0.001422,-0.000506,-0.002418,12.66,-1.26,-2.88,265.7008,-0.4245,-0.1974,55.814102,37.500412,208.2,20.585,14521
0.045491,0.071828,9.888355,-0.0002,0.003159,-0.000586,26.7,-7.2,-1.92,265.7008,-0.4245,-0.1974,55.814102,37.500412,208.2,20.585,14531
0.05028,0.0838,9.866806,-0.001422,-0.001117,-0.002418,26.7,-7.2,-1.92,265.7008,-0.4245,-0.1974,55.814102,37.500412,208.2,20.585,14540
0.021548,0.052674,9.835681,0.002854,0.000716,0.001247,43.44,-15.84,4.26,249.5486,-0.4244,-0.1968,55.814102,37.500412,208.2,20.585,14551
0.052674,0.098165,9.77343,0.005908,-0.002338,-0.002418,43.44,-15.84,4.26,249.5486,-0.4244,-0.1968,55.814102,37.500412,208.2,20.585,14561
0.052674,0.098165,9.77343,-0.001422,-0.001117,2.5E-05,61.08,-22.92,19.2,249.5486,-0.4244,-0.1968,55.814102,37.500412,208.2,20.585,14571
0.035914,0.071828,9.718362,-0.000811,-0.000506,-0.001197,61.08,-22.92,19.2,249.5486,-0.4244,-0.1968,55.814102,37.500412,208.2,20.585,14581
0.045491,0.090982,9.77343,-0.005698,0.001327,-0.004251,57.18,-18.84,-23.82,251.7504,-0.4256,-0.1989,55.814102,37.500412,208.2,20.585,14590
0.035914,0.069434,9.830893,-0.0002,-0.00356,-0.002418,60.84,-15.3,-15.06,251.7504,-0.4256,-0.1989,55.814102,37.500412,208.2,20.585,14601
0.035914,0.069434,9.830893,-0.001422,-0.000506,-0.001808,60.84,-15.3,-15.06,251.7504,-0.4256,-0.1989,55.814102,37.500412,208.2,20.585,14611
0.021548,0.06704,9.862018,-0.0002,-0.000506,0.001247,61.26,-3.36,-4.92,251.7504,-0.4256,-0.1989,55.814102,37.500412,208.2,20.585,14621
0.035914,0.079011,9.866806,-0.0002,-0.000506,0.001247,61.26,-3.36,-4.92,251.7504,-0.4256,-0.1989,55.814102,37.500412,208.2,20.585,14631
0.031126,0.076617,9.854836,-0.0002,0.002549,0.001858,55.8,10.08,-5.76,280.1629,-0.4203,-0.2021,55.814102,37.500412,208.2,20.585,14640
0.031126,0.076617,9.854836,-0.000811,0.001938,-0.000586,50.76,14.94,-10.02,280.1629,-0.4203,-0.2021,55.814102,37.500412,208.2,20.585,14651
0.040703,0.06704,9.826104,-0.002644,0.001327,-0.000586,50.76,14.94,-10.02,280.1629,-0.4203,-0.2021,55.814102,37.500412,208.2,20.585,14661
0.043097,0.057463,9.847652,0.001021,-0.002338,0.000636,39.48,19.44,-21.3,280.1629,-0.4203,-0.2021,55.814102,37.500412,208.2,20.585,14670
0.038308,0.06704,9.847652,-0.000811,0.000716,-0.00364,39.48,19.44,-21.3,280.1629,-0.4203,-0.2021,55.814102,37.500412,208.2,20.585,14681
0.028731,0.069434,9.826104,0.003465,-0.001728,-0.00364,28.98,19.14,-32.28,303.4563,-0.4233,-0.1962,55.814102,37.500412,208.2,20.585,14690
0.028731,0.069434,9.826104,-0.001422,-0.002338,-0.001808,28.98,19.14,-32.28,303.4563,-0.4233,-0.1962,55.814102,37.500412,208.2,20.585,14701
0.014366,0.076617,9.862018,-0.001422,-0.001728,-0.00364,21.3,16.5,-41.46,303.4563,-0.4233,-0.1962,55.814102,37.500412,208.2,20.585,14712
0.031126,0.059857,9.79019,0.001632,0.000716,-0.000586,21.3,16.5,-41.46,303.4563,-0.4233,-0.1962,55.814102,37.500412,208.2,20.585,14722
0.028731,0.090982,9.794978,-0.004476,-0.00356,-0.001197,15.54,12.36,-47.1,307.3788,-0.4283,-0.2029,55.814102,37.500412,208.2,20.585,14731
0.023943,0.059857,9.826104,0.001632,0.009268,0.002469,15.54,12.36,-47.1,307.3788,-0.4283,-0.2029,55.814102,37.500412,208.2,20.585,14741
0.038308,0.074223,9.747093,0.002243,0.001938,-0.000586,11.52,8.94,-50.22,307.3788,-0.4283,-0.2029,55.814102,37.500412,208.2,20.585,14751
0.038308,0.074223,9.747093,0.002243,-0.000506,0.002469,11.52,8.94,-50.22,307.3788,-0.4283,-0.2029,55.814102,37.500412,208.2,20.585,14761
0.071828,0.081405,9.893144,-0.003866,0.001327,0.001858,11.94,6.06,-53.16,297.6975,-0.4287,-0.199,55.814102,37.500412,208.2,20.585,14771
0.055068,0.071828,9.821315,-0.003866,0.001327,0.001858,11.94,6.06,-53.16,297.6975,-0.4287,-0.199,55.814102,37.500412,208.2,20.585,14781
0.069434,0.088588,9.823709,0.001632,-0.001728,-0.002418,14.16,3.78,-55.2,297.6975,-0.4287,-0.199,55.814102,37.500412,208.2,20.585,14791
0.007183,0.081405,9.809344,-0.005698,-0.000506,0.000636,15.72,2.22,-56.04,297.6975,-0.4287,-0.199,55.814102,37.500412,208.2,20.585,14801
0.007183,0.081405,9.809344,0.003465,0.003159,0.001247,15.72,2.22,-56.04,297.6975,-0.4287,-0.199,55.814102,37.500412,208.2,20.585,14810
-0.011971,0.086194,9.785401,-0.004476,0.002549,0.000636,21.42,-1.14,-58.92,268.5108,-0.4359,-0.2161,55.814102,37.500412,208.2,20.585,14821
-0.011971,0.086194,9.785401,0.003465,0.000716,2.5E-05,21.42,-1.14,-58.92,268.5108,-0.4359,-0.2161,55.814102,37.500412,208.2,20.585,14831
0.028731,0.0838,9.869201,-0.003255,-0.002949,-0.001197,31.32,-5.4,-62.88,268.5108,-0.4359,-0.2161,55.814102,37.500412,208.2,20.585,14840
0.038308,0.064645,9.840469,0.003465,-0.002338,-0.001808,31.32,-5.4,-62.88,268.5108,-0.4359,-0.2161,55.814102,37.500412,208.2,20.585,14850
0.055068,0.081405,9.864412,-0.003866,-0.002949,-0.002418,45.96,-10.98,-70.86,257.2549,-0.4318,-0.2192,55.814102,37.500412,208.2,20.585,14861
0.06704,0.071828,9.809344,-0.000811,0.000105,0.001247,45.96,-10.98,-70.86,257.2549,-0.4318,-0.2192,55.814102,37.500412,208.2,20.585,14871
0.06704,0.071828,9.809344,-0.000811,0.000105,0.001247,63.24,-16.02,-85.44,257.2549,-0.4318,-0.2192,55.814102,37.500412,208.2,20.585,14881
0.043097,0.074223,9.881172,0.002854,0.00377,2.5E-05,63.24,-16.02,-85.44,257.2549,-0.4318,-0.2192,55.814102,37.500412,208.2,20.585,14891
0.026337,0.071828,9.780613,-0.003255,-0.006004,-0.002418,79.26,-16.44,-106.92,259.1709,-0.4341,-0.2228,55.814102,37.500412,208.2,20.585,14901
0.043097,0.076617,9.809344,-0.000811,0.002549,0.001858,79.26,-16.44,-106.92,259.1709,-0.4341,-0.2228,55.814102,37.500412,208.2,20.585,14911
0.040703,0.088588,9.842864,-0.002033,0.003159,0.001858,86.94,-8.22,-129.78,259.1709,-0.4341,-0.2228,55.814102,37.500412,208.2,20.585,14922
0.040703,0.088588,9.842864,-0.003866,-0.002338,0.000636,86.94,-8.22,-129.78,259.1709,-0.4341,-0.2228,55.814102,37.500412,208.2,20.585,14931
0.035914,0.059857,9.797373,0.000411,-0.001117,-0.000586,79.62,8.34,-141.42,276.424,-0.4354,-0.2224,55.814102,37.500412,208.2,20.585,14940
0.040703,0.088588,9.852441,0.002854,-0.001728,-0.001197,70.5,17.64,-140.46,276.424,-0.4354,-0.2224,55.814102,37.500412,208.2,20.585,14951
0.040703,0.088588,9.852441,0.003465,0.000716,0.000636,70.5,17.64,-140.46,276.424,-0.4354,-0.2224,55.814102,37.500412,208.2,20.585,14960
0.028731,0.079011,9.881172,-0.002644,-0.002338,-0.001808,45.72,30,-125.04,276.424,-0.4354,-0.2224,55.814102,37.500412,208.2,20.585,14971
0.026337,0.071828,9.871595,-0.002644,-0.002338,-0.001808,45.72,30,-125.04,276.424,-0.4354,-0.2224,55.814102,37.500412,208.2,20.585,14980
0.026337,0.079011,9.871595,0.001021,0.001327,-0.000586,20.22,31.56,-103.14,328.1243,-0.4399,-0.2171,55.814102,37.500412,208.2,20.585,14991
0.043097,0.081405,9.847652,-0.000811,-0.001117,2.5E-05,9.72,29.34,-93,328.1243,-0.4399,-0.2171,55.814102,37.500412,208.2,20.585,15000
0.043097,0.076617,9.890749,-0.000811,0.000716,-0.000586,9.72,29.34,-93,328.1243,-0.4399,-0.2171,55.814102,37.500412,208.2,20.585,15011
0.043097,0.076617,9.890749,0.001021,0.001327,-0.001808,-6.48,22.8,-78.3,328.1243,-0.4399,-0.2171,55.814102,37.500412,208.2,20.585,15021
0.055068,0.06704,9.857229,-0.000811,-0.000506,-0.00364,-6.48,22.8,-78.3,328.1243,-0.4399,-0.2171,55.814102,37.500412,208.2,20.585,15031
0.043097,0.081405,9.878778,-0.003255,-0.000506,-0.000586,-18.24,16.02,-70.56,46.9782,-0.4527,-0.2049,55.814102,37.500412,208.2,20.585,15040
0.043097,0.081405,9.878778,-0.003255,-0.000506,-0.000586,-18.24,16.02,-70.56,46.9782,-0.4527,-0.2049,55.814102,37.500412,208.2,20.585,15051
0.028731,0.064645,9.857229,-0.002644,0.001938,0.001858,-22.62,13.62,-67.74,46.9782,-0.4527,-0.2049,55.814102,37.500412,208.2,20.585,15060
0.028731,0.059857,9.857229,-0.001422,0.000105,2.5E-05,-27.72,10.92,-63.66,46.9782,-0.4527,-0.2049,55.814102,37.500412,208.2,20.585,15071
0.028731,0.059857,9.857229,0.001021,-0.001117,-0.000586,-27.72,10.92,-63.66,46.9782,-0.4527,-0.2049,55.814102,37.500412,208.2,20.585,15081
0.023943,0.06704,9.828498,-0.0002,0.000105,-0.002418,-30.9,9.06,-61.92,72.8658,-0.4491,-0.2113,55.814102,37.500412,208.2,20.585,15091
0.031126,0.086194,9.840469,0.001021,0.001938,0.00369,-32.34,8.46,-61.08,72.8658,-0.4491,-0.2113,55.814102,37.500412,208.2,20.585,15101
0.035914,0.062251,9.864412,0.002854,-0.001117,0.001247,-32.34,8.46,-61.08,72.8658,-0.4491,-0.2113,55.814102,37.500412,208.2,20.585,15111
0.035914,0.062251,9.864412,0.001021,-0.004171,0.000636,-34.08,8.34,-60.66,72.8658,-0.4491,-0.2113,55.814102,37.500412,208.2,20.585,15121
0.043097,0.069434,9.862018,0.000411,0.001327,0.002469,-34.08,8.34,-60.66,72.8658,-0.4491,-0.2113,55.814102,37.500412,208.2,20.585,15131
0.043097,0.086194,9.852441,-0.000811,-0.002338,-0.004251,-34.74,7.74,-60.6,76.3049,-0.4445,-0.2113,55.814102,37.500412,208.2,20.585,15140
0.028731,0.081405,9.864412,-0.0002,0.000716,2.5E-05,-34.74,7.74,-60.6,76.3049,-0.4445,-0.2113,55.814102,37.500412,208.2,20.585,15151
0.028731,0.081405,9.864412,0.001021,0.001327,0.001858,-36.42,8.04,-59.88,76.3049,-0.4445,-0.2113,55.814102,37.500412,208.2,20.585,15161
0.019154,0.059857,9.852441,0.001021,0.001327,0.001858,-37.38,8.28,-59.88,76.3049,-0.4445,-0.2113,55.814102,37.500412,208.2,20.585,15170
0.043097,0.06704,9.883567,-0.000811,0.000716,0.001247,-37.38,8.28,-59.88,76.3049,-0.4445,-0.2113,55.814102,37.500412,208.2,20.585,15181
0.05028,0.079011,9.873989,0.000411,0.001327,0.000636,-37.62,8.34,-59.28,77.3828,-0.4429,-0.2129,55.814102,37.500412,208.2,20.585,15191
0.05028,0.079011,9.873989,-0.0002,0.000105,0.002469,-37.26,8.58,-59.64,77.3828,-0.4429,-0.2129,55.814102,37.500412,208.2,20.585,15200
0.043097,0.086194,9.854836,-0.002033,0.001938,2.5E-05,-37.26,8.58,-59.64,77.3828,-0.4429,-0.2129,55.814102,37.500412,208.2,20.585,15211
0.059857,0.079011,9.881172,-0.0002,-0.001117,-0.000586,-36.54,8.82,-59.46,77.3828,-0.4429,-0.2129,55.814102,37.500412,208.2,20.585,15221
0.03352,0.069434,9.847652,0.001021,0.002549,-0.000586,-36.54,8.82,-59.46,77.3828,-0.4429,-0.2129,55.814102,37.500412,208.2,20.585,15231
0.03352,0.069434,9.847652,-0.0002,0.00377,-0.001197,-36.54,9.42,-59.82,75.5752,-0.4388,-0.2103,55.814102,37.500412,208.2,20.585,15240
0.040703,0.06704,9.864412,-0.002033,0.004381,2.5E-05,-36.48,9.84,-60.06,75.5752,-0.4388,-0.2103,55.814102,37.500412,208.2,20.585,15251
0.031126,0.069434,9.859624,-0.0002,0.000105,-0.00364,-36.48,9.84,-60.06,75.5752,-0.4388,-0.2103,55.814102,37.500412,208.2,20.585,15261
0.01676,0.064645,9.847652,-0.001422,0.001938,-0.002418,-36.36,10.08,-61.14,75.5752,-0.4388,-0.2103,55.814102,37.500412,208.2,20.585,15271
0.01676,0.064645,9.847652,-0.001422,0.001938,-0.002418,-36.36,10.08,-61.14,75.5752,-0.4388,-0.2103,55.814102,37.500412,208.2,20.585,15280
0.021548,0.059857,9.850046,-0.000811,-0.001117,2.5E-05,-35.7,11.04,-62.46,72.215,-0.4381,-0.2107,55.814102,37.500412,208.2,20.585,15291
0.03352,0.069434,9.845258,-0.0002,-0.000506,-0.001808,-35.28,12.06,-63.84,72.215,-0.4381,-0.2107,55.814102,37.500412,208.2,20.585,15300
0.03352,0.069434,9.845258,-0.0002,0.001327,-0.003029,-35.28,12.06,-63.84,72.215,-0.4381,-0.2107,55.814102,37.500412,208.2,20.585,15311
0.045491,0.064645,9.869201,-0.001422,-0.001117,-0.001808,-33.6,14.1,-66.96,72.215,-0.4381,-0.2107,55.814102,37.500412,208.2,20.585,15321
0.038308,0.081405,9.871595,-0.001422,0.000105,0.002469,-33.6,14.1,-66.96,72.215,-0.4381,-0.2107,55.814102,37.500412,208.2,20.585,15331
0.05028,0.052674,9.895537,-0.001422,-0.000506,-0.001808,-31.92,17.94,-72.9,59.6887,-0.4358,-0.2042,55.814102,37.500412,208.2,20.585,15341
0.05028,0.052674,9.895537,0.002243,0.000716,0.001247,-31.14,21.3,-77.58,59.6887,-0.4358,-0.2042,55.814102,37.500412,208.2,20.585,15351
0.03352,0.064645,9.876384,0.002243,0.002549,0.001247,-31.14,21.3,-77.58,59.6887,-0.4358,-0.2042,55.814102,37.500412,208.2,20.585,15361
0.031126,0.052674,9.881172,-0.001422,-0.002338,0.003079,-28.98,28.08,-91.92,59.6887,-0.4358,-0.2042,55.814102,37.500412,208.2,20.585,15371
0.035914,0.0838,9.871595,-0.001422,-0.002338,0.003079,-28.98,28.08,-91.92,59.6887,-0.4358,-0.2042,55.814102,37.500412,208.2,20.585,15381
0.038308,0.074223,9.859624,0.002854,0.001938,-0.001197,-28.14,33.6,-117.78,38.3126,-0.4356,-0.2076,55.814102,37.500412,208.2,20.585,15390
0.038308,0.076617,9.871595,-0.001422,-0.000506,0.002469,-28.14,33.6,-117.78,38.3126,-0.4356,-0.2076,55.814102,37.500412,208.2,20.585,15401
0.026337,0.076617,9.871595,0.001632,0.000105,0.002469,-30.66,26.7,-155.64,38.3126,-0.4356,-0.2076,55.814102,37.500412,208.2,20.585,15411
0.023943,0.086194,9.857229,-0.000811,0.000716,0.001858,-30.66,26.7,-155.64,38.3126,-0.4356,-0.2076,55.814102,37.500412,208.2,20.585,15420
0.023943,0.086194,9.857229,-0.0002,0.000105,-0.003029,-32.64,-7.38,-185.88,99.8248,-0.4316,-0.2082,55.814102,37.500412,208.2,20.585,15431
0.023943,0.0838,9.881172,-0.001422,-0.000506,-0.001197,-32.64,-7.38,-185.88,99.8248,-0.4316,-0.2082,55.814102,37.500412,208.2,20.585,15441
0.040703,0.071828,9.857229,0.000411,0.000105,2.5E-05,-27.78,-60.3,-172.08,99.8248,-0.4316,-0.2082,55.814102,37.500412,208.2,20.585,15451
0.035914,0.088588,9.854836,0.000411,0.000716,2.5E-05,-27.78,-60.3,-172.08,99.8248,-0.4316,-0.2082,55.814102,37.500412,208.2,20.585,15461
0.035914,0.088588,9.854836,0.000411,0.000716,2.5E-05,-15.3,-93.48,-109.26,170.9952,-0.4319,-0.2065,55.814102,37.500412,208.2,20.585,15471
0.045491,0.088588,9.838076,0.001021,-0.000506,-0.001197,-15.3,-93.48,-109.26,170.9952,-0.4319,-0.2065,55.814102,37.500412,208.2,20.585,15481
0.040703,0.069434,9.857229,0.002243,0.000716,0.001247,-0.66,-86.28,-41.82,170.9952,-0.4319,-0.2065,55.814102,37.500412,208.2,20.585,15491
0.055068,0.06704,9.871595,-0.0002,-0.000506,0.001247,-0.66,-86.28,-41.82,170.9952,-0.4319,-0.2065,55.814102,37.500412,208.2,20.585,15501
0.045491,0.074223,9.862018,-0.0002,-0.001728,0.000636,8.82,-57.06,-3.78,188.9919,-0.4349,-0.2097,55.814102,37.500412,208.2,20.585,15511
0.03352,0.069434,9.862018,-0.002033,0.001938,0.001247,8.82,-57.06,-3.78,188.9919,-0.4349,-0.2097,55.814102,37.500412,208.2,20.585,15521
0.03352,0.069434,9.862018,0.002243,0.001327,0.001247,10.32,-27.96,8.46,188.9919,-0.4349,-0.2097,55.814102,37.500412,208.2,20.585,15531
0.028731,0.076617,9.893144,0.001021,0.000105,0.001858,10.32,-27.96,8.46,188.9919,-0.4349,-0.2097,55.814102,37.500412,208.2,20.585,15541
0.028731,0.079011,9.869201,-0.000811,0.001327,-0.000586,6.48,-7.32,6.6,220.2665,-0.4325,-0.2114,55.814102,37.500412,208.2,20.585,15550
0.05028,0.069434,9.842864,-0.001422,0.000716,-0.001197,6.48,-7.32,6.6,220.2665,-0.4325,-0.2114,55.814102,37.500412,208.2,20.585,15561
0.05028,0.069434,9.842864,-0.000811,0.000716,-0.002418,-0.24,6.42,-1.08,220.2665,-0.4325,-0.2114,55.814102,37.500412,208.2,20.585,15571
0.059857,0.071828,9.854836,-0.002644,-0.002338,-0.005473,-0.24,6.42,-1.08,220.2665,-0.4325,-0.2114,55.814102,37.500412,208.2,20.585,15581
0.026337,0.074223,9.866806,-0.001422,0.001327,-0.001197,-6.9,14.52,-9.36,24.8124,-0.4312,-0.2153,55.814102,37.500412,208.2,20.585,15590
0.026337,0.059857,9.876384,0.001021,0.001938,0.001858,-6.9,14.52,-9.36,24.8124,-0.4312,-0.2153,55.814102,37.500412,208.2,20.585,15601
0.026337,0.059857,9.876384,-0.002644,0.006214,2.5E-05,-11.82,18.06,-16.92,24.8124,-0.4312,-0.2153,55.814102,37.500412,208.2,20.585,15610
0.002394,0.059857,9.852441,-0.002033,0.001938,0.001858,-11.82,18.06,-16.92,24.8124,-0.4312,-0.2153,55.814102,37.500412,208.2,20.585,15621
0.023943,0.069434,9.809344,0.000411,0.003159,0.001858,-15.6,20.04,-22.92,38.268,-0.4308,-0.2158,55.814102,37.500412,208.2,20.585,15631
0.023943,0.069434,9.809344,0.003465,-0.001728,-0.001808,-15.6,20.04,-22.92,38.268,-0.4308,-0.2158,55.814102,37.500412,208.2,20.585,15641
0.038308,0.069434,9.847652,0.002854,-0.001728,-0.003029,-18.96,20.82,-28.38,38.268,-0.4308,-0.2158,55.814102,37.500412,208.2,20.585,15651
0.052674,0.0838,9.835681,0.002854,-0.001728,-0.003029,-18.96,20.82,-28.38,38.268,-0.4308,-0.2158,55.814102,37.500412,208.2,20.585,15661
0.052674,0.062251,9.864412,0.001021,-0.004171,0.000636,-21.18,21,-33.24,44.5117,-0.4248,-0.1985,55.814102,37.500412,208.2,20.585,15671
0.052674,0.062251,9.864412,0.001021,-0.004171,0.000636,-21.18,21,-33.24,44.5117,-0.4248,-0.1985,55.814102,37.500412,208.2,20.585,15681
0.055068,0.0838,9.842864,-0.005087,-0.001728,0.001858,-22.68,19.92,-36.12,44.5117,-0.4248,-0.1985,55.814102,37.500412,208.2,20.585,15690
0.026337,0.095771,9.816526,0.005297,0.000105,-0.001197,-22.68,19.92,-36.12,44.5117,-0.4248,-0.1985,55.814102,37.500412,208.2,20.585,15701
0.011971,0.06704,9.890749,-0.001422,0.004992,2.5E-05,-24.18,18.48,-38.28,52.5546,-0.4215,-0.1964,55.814102,37.500412,208.2,20.585,15710
0.01676,0.086194,9.850046,-0.000811,0.004992,-0.001808,-24.18,18.48,-38.28,52.5546,-0.4215,-0.1964,55.814102,37.500412,208.2,20.585,15721
0.01676,0.086194,9.850046,0.000411,-0.000506,-0.001197,-24.42,17.46,-40.56,52.5546,-0.4215,-0.1964,55.814102,37.500412,208.2,20.585,15731
0.03352,0.059857,9.818921,-0.002033,-0.002338,0.000636,-24.42,17.46,-40.56,52.5546,-0.4215,-0.1964,55.814102,37.500412,208.2,20.585,15741
0.03352,0.059857,9.818921,0.001632,-0.001728,0.001858,-24,16.02,-42,55.6427,-0.4236,-0.1919,55.814102,37.500412,208.2,20.585,15751
0.05028,0.076617,9.850046,0.000411,-0.001117,0.000636,-24,16.02,-42,55.6427,-0.4236,-0.1919,55.814102,37.500412,208.2,20.585,15761
0.055068,0.074223,9.873989,0.003465,-0.001117,0.002469,-24,14.46,-42.48,55.6427,-0.4236,-0.1919,55.814102,37.500412,208.2,20.585,15770
0.055068,0.074223,9.873989,0.001632,0.003159,0.003079,-24,14.46,-42.48,55.6427,-0.4236,-0.1919,55.814102,37.500412,208.2,20.585,15780
0.03352,0.071828,9.883567,-0.001422,0.004381,0.000636,-23.28,13.02,-42.96,59.7699,-0.4257,-0.1892,55.814102,37.500412,208.2,20.585,15791
-0.004789,0.071828,9.845258,-0.001422,0.003159,0.00369,-23.28,13.02,-42.96,59.7699,-0.4257,-0.1892,55.814102,37.500412,208.2,20.585,15801
