ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),,,,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms 
-0.040703,-0.019154,9.888355,,,,-0.004073,-0.000255,-0.002308,-19.08,-13.26,-50.22,122.8977,0.0713,0.2233,102471
-0.031126,-0.01676,9.854836,,,,0.000814,0.000356,0.001357,-19.08,-13.26,-50.22,122.8977,0.0713,0.2233,102482
-0.045491,-0.007183,9.864412,,,,-0.001018,-0.002087,0.000136,-18.96,-12.72,-50.52,124.2352,0.0732,0.224,102492
-0.03352,-0.035914,9.883567,,,,-0.000407,-0.000255,0.000746,-18.96,-12.72,-50.52,124.2352,0.0732,0.224,102501
-0.03352,-0.035914,9.883567,,,,0.000203,0.001578,0.001357,-19.44,-12.54,-49.98,124.2352,0.0732,0.224,102511
-0.026337,0.01676,9.862018,,,,0.000203,0.001578,0.001357,-19.44,-12.54,-49.98,124.2352,0.0732,0.224,102521
-0.040703,-0.03352,9.873989,,,,-0.000407,0.000356,-0.005362,-19.68,-12.24,-49.92,120.8627,0.0781,0.2225,102531
-0.031126,-0.009577,9.859624,,,,-0.001018,-0.000255,-0.001086,-19.68,-12.24,-49.92,120.8627,0.0781,0.2225,102541
-0.031126,-0.009577,9.859624,,,,-0.00224,0.000967,0.000136,-19.56,-12.18,-49.86,120.8627,0.0781,0.2225,102552
-0.038308,-0.021548,9.864412,,,,-0.001018,-0.002087,-0.000475,-19.56,-12.18,-49.86,120.8627,0.0781,0.2225,102562
-0.019154,-0.01676,9.876384,,,,0.000203,-0.000255,-0.001086,-19.62,-12.9,-49.68,122.9132,0.0767,0.2157,102572
-0.019154,-0.01676,9.876384,,,,-0.000407,-0.000866,0.000136,-19.62,-12.9,-49.68,122.9132,0.0767,0.2157,102581
-0.043097,0.011971,9.869201,,,,-0.000407,-0.001476,-0.001086,-19.44,-13.32,-49.74,122.9132,0.0767,0.2157,102592
-0.043097,-0.023943,9.885961,,,,-0.000407,-0.001476,-0.001086,-19.44,-13.32,-49.74,122.9132,0.0767,0.2157,102601
-0.05028,0.002394,9.897932,,,,0.000203,-0.000255,-0.001086,-19.5,-13.14,-48.96,124.2631,0.0761,0.2095,102611
-0.05028,0.002394,9.897932,,,,0.000203,-0.001476,0.000136,-19.5,-13.14,-48.96,124.2631,0.0761,0.2095,102622
-0.038308,-0.03352,9.873989,,,,-0.000407,-0.000255,-0.00353,-20.04,-12.78,-48.9,124.2631,0.0761,0.2095,102632
-0.043097,-0.021548,9.878778,,,,0.000203,-0.000255,-0.001086,-19.92,-12.6,-49.8,124.2631,0.0761,0.2095,102641
-0.043097,-0.021548,9.878778,,,,-0.000407,0.001578,0.001357,-19.92,-12.6,-49.8,124.2631,0.0761,0.2095,102651
-0.03352,-0.021548,9.859624,,,,-0.001629,-0.000255,-0.002919,-19.68,-12.54,-50.22,122.9204,0.0734,0.2041,102662
-0.019154,-0.023943,9.885961,,,,0.001425,-0.000255,-0.000475,-19.68,-12.54,-50.22,122.9204,0.0734,0.2041,102671
-0.055068,-0.009577,9.881172,,,,-0.000407,0.000967,0.001968,-19.92,-12.3,-49.98,122.9204,0.0734,0.2041,102681
-0.035914,-0.002394,9.876384,,,,-0.000407,0.000967,0.001968,-19.92,-12.3,-49.98,122.9204,0.0734,0.2041,102691
-0.03352,-0.019154,9.893144,,,,0.000203,-0.001476,0.000746,-19.62,-11.88,-50.22,120.8716,0.0736,0.2068,102702
-0.03352,-0.019154,9.893144,,,,0.000203,-0.001476,-0.001697,-19.62,-11.88,-50.22,120.8716,0.0736,0.2068,102711
-0.055068,-0.009577,9.871595,,,,-0.001629,0.004021,0.000136,-19.44,-12.06,-50.46,120.8716,0.0736,0.2068,102722
-0.057463,-0.004789,9.881172,,,,0.000203,-0.000866,-0.001086,-19.44,-12.06,-50.46,120.8716,0.0736,0.2068,102731
-0.028731,-0.026337,9.869201,,,,0.001425,-0.001476,-0.001086,-19.74,-12.06,-50.22,120.871,0.0752,0.2101,102742
-0.028731,-0.026337,9.869201,,,,-0.000407,0.000356,-0.000475,-19.74,-12.06,-50.22,120.871,0.0752,0.2101,102751
-0.035914,-0.009577,9.862018,,,,-0.001018,0.000356,0.001357,-19.62,-12.36,-50.22,120.871,0.0752,0.2101,102761
-0.023943,-0.03352,9.890749,,,,0.000203,-0.002087,-0.001697,-19.62,-12.36,-50.22,120.871,0.0752,0.2101,102772
-0.043097,-0.011971,9.866806,,,,0.000203,0.002189,0.000136,-19.32,-12.6,-50.46,124.2505,0.0736,0.2143,102781
-0.043097,-0.011971,9.866806,,,,-0.001018,0.000967,0.000136,-19.32,-12.6,-50.46,124.2505,0.0736,0.2143,102791
-0.069434,0,9.850046,,,,0.001425,-0.002698,0.000746,-19.68,-12.84,-50.76,124.2505,0.0736,0.2143,102802
-0.035914,-0.01676,9.878778,,,,0.000203,0.001578,0.001968,-19.68,-12.84,-50.76,124.2505,0.0736,0.2143,102811
-0.028731,-0.002394,9.878778,,,,0.000814,0.002189,-0.002308,-19.5,-12.96,-50.46,124.2534,0.0771,0.2171,102823
-0.045491,-0.026337,9.873989,,,,-0.001629,-0.000255,0.000746,-19.5,-12.96,-50.46,124.2534,0.0771,0.2171,102831
-0.045491,-0.026337,9.873989,,,,0.001425,-0.000255,0.001968,-19.32,-12.9,-49.8,124.2534,0.0771,0.2171,102842
-0.031126,-0.028731,9.878778,,,,0.002036,0.000967,0.001968,-19.32,-12.9,-49.8,124.2534,0.0771,0.2171,102851
-0.038308,-0.002394,9.885961,,,,-0.001018,0.000967,0.001968,-19.56,-13.02,-50.04,122.9038,0.0763,0.2234,102862
-0.026337,-0.019154,9.871595,,,,-0.001018,0.000967,0.001968,-19.56,-13.02,-50.04,122.9038,0.0763,0.2234,102871
-0.040703,-0.009577,9.888355,,,,-0.001018,-0.002698,0.000746,-19.56,-13.32,-50.22,122.9038,0.0763,0.2234,102883
-0.040703,-0.009577,9.888355,,,,-0.001629,0.000967,0.004412,-19.56,-13.32,-50.22,122.9038,0.0763,0.2234,102891
-0.035914,-0.007183,9.878778,,,,-0.000407,-0.000255,-0.000475,-19.56,-13.56,-50.4,124.8619,0.077,0.2217,102902
-0.043097,-0.028731,9.881172,,,,-0.001018,-0.001476,-0.000475,-19.56,-13.56,-50.4,124.8619,0.077,0.2217,102911
-0.038308,-0.004789,9.869201,,,,-0.001018,0.000356,0.00319,-19.74,-13.14,-50.28,124.8619,0.077,0.2217,102921
-0.026337,-0.01676,9.897932,,,,-0.001629,-0.000255,-0.002919,-19.74,-13.14,-50.28,124.8619,0.077,0.2217,102931
-0.026337,-0.01676,9.897932,,,,0.000203,0.000967,0.001968,-19.92,-12.72,-49.62,122.9104,0.0771,0.2187,102942
-0.040703,0.002394,9.895537,,,,-0.001018,-0.002087,-0.002919,-19.92,-12.72,-49.62,122.9104,0.0771,0.2187,102951
-0.03352,-0.011971,9.893144,,,,-0.001018,-0.005142,-0.001086,-19.68,-12.9,-48.96,122.9104,0.0771,0.2187,102961
-0.047885,-0.009577,9.869201,,,,-0.001629,-0.000866,-0.001086,-19.68,-12.9,-48.96,122.9104,0.0771,0.2187,102972
-0.047885,0.002394,9.871595,,,,-0.002851,-0.000255,-0.000475,-20.16,-12.78,-49.68,122.9127,0.0732,0.2106,102982
-0.047885,0.002394,9.871595,,,,-0.000407,0.000967,-0.002308,-20.16,-12.78,-49.68,122.9127,0.0732,0.2106,102991
-0.045491,-0.01676,9.871595,,,,-0.001018,-0.001476,0.001968,-19.92,-12.66,-50.28,122.9127,0.0732,0.2106,103002
-0.052674,-0.01676,9.873989,,,,-0.001629,-0.000866,-0.001697,-19.92,-12.66,-50.28,122.9127,0.0732,0.2106,103012
-0.026337,-0.023943,9.878778,,,,0.000203,0.001578,-0.001697,-19.32,-12.66,-48.96,124.2554,0.0728,0.2112,103022
-0.045491,-0.011971,9.859624,,,,-0.001018,-0.000866,-0.001086,-19.32,-12.66,-48.96,124.2554,0.0728,0.2112,103032
-0.045491,-0.011971,9.859624,,,,-0.001018,-0.000866,-0.001086,-19.56,-12.78,-49.26,124.2554,0.0728,0.2112,103041
-0.040703,-0.021548,9.876384,,,,-0.001629,-0.002087,0.000746,-19.56,-12.78,-49.26,124.2554,0.0728,0.2112,103051
-0.023943,-0.014366,9.869201,,,,-0.001629,0.000356,-0.000475,-19.44,-13.56,-50.4,126.2473,0.0713,0.2067,103061
-0.031126,-0.01676,9.866806,,,,-0.001629,0.000356,0.000136,-19.44,-13.56,-50.4,126.2473,0.0713,0.2067,103072
-0.007183,-0.004789,9.897932,,,,-0.001629,-0.000255,0.000746,-20.28,-13.62,-50.16,126.2473,0.0713,0.2067,103082
-0.007183,-0.004789,9.897932,,,,0.000814,-0.001476,-0.002308,-20.4,-13.32,-49.62,126.2473,0.0713,0.2067,103092
-0.052674,-0.004789,9.881172,,,,-0.000407,0.000356,0.000746,-20.4,-13.32,-49.62,126.2473,0.0713,0.2067,103102
-0.03352,-0.009577,9.885961,,,,-0.001018,-0.002698,0.001968,-19.5,-12.3,-49.14,122.1668,0.0697,0.2045,103111
-0.05028,-0.019154,9.859624,,,,0.001425,0.000356,0.000136,-19.5,-12.3,-49.14,122.1668,0.0697,0.2045,103122
-0.026337,-0.014366,9.883567,,,,0.000203,-0.000255,0.000136,-19.32,-11.7,-49.68,122.1668,0.0697,0.2045,103131
-0.026337,-0.014366,9.883567,,,,0.002036,0.000356,-0.000475,-19.32,-11.7,-49.68,122.1668,0.0697,0.2045,103142
-0.035914,-0.007183,9.876384,,,,0.002036,0.000356,-0.000475,-20.1,-12.12,-49.98,120.8686,0.0698,0.2032,103151
-0.028731,-0.014366,9.866806,,,,-0.001018,-0.000866,0.000136,-20.1,-12.12,-49.98,120.8686,0.0698,0.2032,103162
-0.040703,-0.019154,9.878778,,,,0.001425,0.002189,0.003801,-19.98,-12.42,-49.68,120.8686,0.0698,0.2032,103172
-0.040703,-0.007183,9.873989,,,,-0.00224,0.000967,-0.00353,-19.98,-12.42,-49.68,120.8686,0.0698,0.2032,103182
-0.040703,-0.007183,9.873989,,,,-0.001018,-0.00392,-0.002308,-19.92,-12.42,-49.44,120.869,0.0686,0.2026,103192
-0.05028,-0.009577,9.878778,,,,-0.001629,0.001578,-0.002308,-19.92,-12.42,-49.44,120.869,0.0686,0.2026,103202
-0.040703,-0.009577,9.859624,,,,0.000203,-0.002087,-0.000475,-19.68,-12.9,-49.92,120.869,0.0686,0.2026,103212
-0.03352,-0.009577,9.864412,,,,0.001425,-0.001476,-0.001086,-19.68,-12.9,-49.92,120.869,0.0686,0.2026,103223
-0.03352,-0.009577,9.864412,,,,0.000203,-0.002087,0.000746,-19.26,-12.66,-49.92,124.2516,0.0678,0.2048,103231
-0.043097,-0.01676,9.878778,,,,0.000203,-0.002087,0.000746,-19.26,-12.66,-49.92,124.2516,0.0678,0.2048,103241
-0.040703,-0.009577,9.859624,,,,0.000814,-0.002698,-0.001697,-19.44,-12,-50.22,124.2516,0.0678,0.2048,103251
-0.019154,-0.011971,9.876384,,,,-0.001018,-0.002087,-0.000475,-19.44,-12,-50.22,124.2516,0.0678,0.2048,103262
-0.019154,-0.011971,9.876384,,,,-0.001018,-0.002087,-0.000475,-19.44,-12,-50.58,122.1589,0.0684,0.2053,103272
-0.038308,-0.019154,9.852441,,,,-0.001629,0.002189,-0.000475,-19.44,-12,-50.58,122.1589,0.0684,0.2053,103282
-0.040703,-0.009577,9.842864,,,,-0.001018,-0.003309,-0.001697,-19.62,-12.48,-50.1,122.1589,0.0684,0.2053,103292
-0.05028,-0.011971,9.881172,,,,-0.00224,0.000356,0.000136,-19.62,-12.48,-50.1,122.1589,0.0684,0.2053,103301
-0.045491,-0.019154,9.866806,,,,-0.001018,0.000967,-0.002919,-20.22,-12.72,-49.98,122.9243,0.0729,0.1998,103312
-0.045491,-0.019154,9.866806,,,,-0.001018,0.001578,-0.002919,-20.22,-12.72,-49.98,122.9243,0.0729,0.1998,103322
-0.040703,-0.011971,9.862018,,,,0.000203,-0.000255,-0.001086,-20.1,-13.08,-50.28,122.9243,0.0729,0.1998,103332
-0.026337,-0.019154,9.864412,,,,0.001425,0.001578,0.002579,-20.1,-13.08,-50.28,122.9243,0.0729,0.1998,103341
-0.038308,0.002394,9.857229,,,,0.001425,0.000356,0.000136,-19.68,-13.38,-50.28,122.9175,0.0729,0.2059,103351
-0.03352,-0.01676,9.871595,,,,0.001425,0.000967,-0.000475,-19.68,-13.38,-50.28,122.9175,0.0729,0.2059,103361
-0.03352,-0.01676,9.871595,,,,0.002036,0.0028,-0.001086,-20.1,-13.08,-50.4,122.9175,0.0729,0.2059,103371
-0.03352,-0.026337,9.885961,,,,0.002036,0.000967,0.00319,-20.1,-13.08,-50.4,122.9175,0.0729,0.2059,103382
-0.05028,-0.004789,9.869201,,,,-0.002851,-0.001476,-0.002308,-20.4,-13.08,-50.16,122.9159,0.0721,0.2061,103391
-0.01676,-0.043097,9.890749,,,,0.000203,-0.000866,-0.000475,-20.4,-13.08,-50.16,122.9159,0.0721,0.2061,103401
-0.057463,-0.002394,9.845258,,,,0.002036,0.007076,0.000746,-19.44,-12.72,-49.8,122.9159,0.0721,0.2061,103411
-0.057463,-0.002394,9.845258,,,,0.002036,0.007076,0.000746,-19.44,-12.72,-49.8,122.9159,0.0721,0.2061,103422
-0.038308,0,9.850046,,,,-0.000407,-0.000866,0.001357,-18.84,-12.06,-49.86,122.1658,0.0734,0.2095,103431
-0.019154,-0.026337,9.873989,,,,0.001425,0.00341,0.002579,-18.84,-12.06,-49.86,122.1658,0.0734,0.2095,103442
-0.019154,-0.026337,9.873989,,,,0.001425,0.00341,0.002579,-18.84,-12.06,-49.86,122.1658,0.0734,0.2095,103451
-0.052674,0.019154,9.857229,,,,-0.001629,0.000967,-0.000475,-19.14,-12.54,-50.64,122.1658,0.0734,0.2095,103461
-0.052674,0.019154,9.857229,,,,-0.001629,0.000967,-0.000475,-19.14,-12.54,-50.64,122.1658,0.0734,0.2095,103471
-0.064645,0,9.854836,,,,-0.001018,0.001578,-0.000475,-19.32,-12.78,-50.34,124.247,0.0752,0.2195,103481
-0.045491,-0.052674,9.862018,,,,-0.002851,-0.002087,-0.001086,-19.32,-12.78,-50.34,124.247,0.0752,0.2195,103492
-0.045491,-0.052674,9.862018,,,,0.000814,-0.001476,-0.002308,-20.28,-12.66,-50.82,124.247,0.0752,0.2195,103501
-0.05028,-0.01676,9.881172,,,,0.000203,0.004021,0.003801,-20.28,-12.66,-50.82,124.247,0.0752,0.2195,103511
-0.045491,0.011971,9.871595,,,,0.000203,0.001578,-0.000475,-20.04,-12.96,-50.82,122.9045,0.0782,0.2237,103521
-0.01676,-0.040703,9.885961,,,,0.000814,-0.003309,-0.005362,-20.04,-12.96,-50.82,122.9045,0.0782,0.2237,103532
-0.031126,-0.028731,9.878778,,,,0.002647,0.002189,0.002579,-19.92,-12.54,-49.98,122.9045,0.0782,0.2237,103542
-0.031126,-0.028731,9.878778,,,,0.002647,-0.000255,0.000746,-19.92,-12.54,-49.98,122.9045,0.0782,0.2237,103552
-0.028731,0,9.859624,,,,0.001425,-0.000866,-0.001697,-20.4,-12.54,-50.04,122.9118,0.0796,0.2214,103561
-0.043097,-0.021548,9.864412,,,,0.000814,0.000967,-0.000475,-20.4,-12.54,-50.04,122.9118,0.0796,0.2214,103572
